mating.regime,block,stock,treatment,replicate,sex,sample.size,total.mass,mean.mass.per.fly
monogamy,2,inbred,low,14,m,3,0.745,0.248333333
monogamy,2,inbred,low,14,m,3,0.729,0.243
monogamy,2,inbred,low,15,m,3,0.716,0.238666667
monogamy,2,inbred,low,15,m,3,0.742,0.247333333
monogamy,2,inbred,low,15,m,3,0.764,0.254666667
monogamy,2,inbred,low,15,m,3,0.761,0.253666667
monogamy,2,inbred,low,15,m,3,0.737,0.245666667
monogamy,2,inbred,low,15,m,3,0.728,0.242666667
monogamy,2,inbred,low,15,m,3,0.724,0.241333333
monogamy,2,inbred,low,15,m,3,0.651,0.217
monogamy,2,inbred,low,15,m,3,0.691,0.230333333
monogamy,2,inbred,low,15,m,3,0.745,0.248333333
monogamy,2,inbred,low,16,m,3,0.69,0.23
monogamy,2,inbred,low,16,m,3,0.699,0.233
monogamy,2,inbred,low,16,m,3,0.67,0.223333333
monogamy,2,inbred,low,16,m,3,0.674,0.224666667
monogamy,2,inbred,low,16,m,3,0.644,0.214666667
monogamy,2,inbred,low,16,m,3,0.675,0.225
monogamy,2,inbred,low,16,m,3,0.643,0.214333333
monogamy,2,inbred,low,16,m,3,0.664,0.221333333
monogamy,2,inbred,low,16,m,3,0.663,0.221
monogamy,2,inbred,low,16,m,3,0.661,0.220333333
monogamy,2,inbred,low,17,m,3,0.68,0.226666667
monogamy,2,inbred,low,17,m,3,0.645,0.215
monogamy,2,inbred,low,17,m,3,0.704,0.234666667
monogamy,2,inbred,low,17,m,3,0.669,0.223
monogamy,2,inbred,low,17,m,3,0.646,0.215333333
monogamy,2,inbred,low,17,m,3,0.669,0.223
monogamy,2,inbred,low,17,m,3,0.621,0.207
monogamy,2,inbred,low,17,m,2,0.406,0.203
monogamy,2,inbred,low,17,m,3,0.642,0.214
monogamy,2,inbred,low,17,m,3,0.617,0.205666667
monogamy,2,inbred,low,18,m,3,0.63,0.21
monogamy,2,inbred,low,18,m,3,0.648,0.216
monogamy,2,inbred,low,18,m,3,0.638,0.212666667
monogamy,2,inbred,low,18,m,3,0.618,0.206
monogamy,2,inbred,low,18,m,3,0.67,0.223333333
monogamy,2,inbred,low,18,m,3,0.674,0.224666667
monogamy,2,inbred,low,18,m,3,0.655,0.218333333
monogamy,2,inbred,low,18,m,3,0.655,0.218333333
monogamy,2,inbred,low,18,m,3,0.625,0.208333333
monogamy,2,inbred,low,18,m,3,0.598,0.199333333
monogamy,2,inbred,low,10,f,3,1.125,0.375
monogamy,2,inbred,low,10,f,3,1.08,0.36
monogamy,2,inbred,low,10,f,3,1.1,0.366666667
monogamy,2,inbred,low,10,f,3,1.072,0.357333333
monogamy,2,inbred,low,10,f,3,1.1,0.366666667
monogamy,2,inbred,low,10,f,3,1.115,0.371666667
monogamy,2,inbred,low,10,f,3,1.108,0.369333333
monogamy,2,inbred,low,10,f,3,1.122,0.374
monogamy,2,inbred,low,10,f,3,1.144,0.381333333
monogamy,2,inbred,low,10,f,3,1.151,0.383666667
monogamy,2,inbred,low,11,f,3,1.082,0.360666667
monogamy,2,inbred,low,11,f,3,0.985,0.328333333
monogamy,2,inbred,low,11,f,3,1.038,0.346
monogamy,2,inbred,low,11,f,3,1.026,0.342
monogamy,2,inbred,low,11,f,3,1.066,0.355333333
monogamy,2,inbred,low,11,f,3,0.997,0.332333333
monogamy,2,inbred,low,11,f,3,1.103,0.367666667
monogamy,2,inbred,low,11,f,3,1.093,0.364333333
monogamy,2,inbred,low,11,f,3,1.027,0.342333333
monogamy,2,inbred,low,11,f,3,1.013,0.337666667
monogamy,2,inbred,low,12,f,3,1.028,0.342666667
monogamy,2,inbred,low,12,f,3,0.999,0.333
monogamy,2,inbred,low,12,f,3,1.075,0.358333333
monogamy,2,inbred,low,12,f,3,1.017,0.339
monogamy,2,inbred,low,12,f,3,1.023,0.341
monogamy,2,inbred,low,12,f,3,0.981,0.327
monogamy,2,inbred,low,12,f,3,1.011,0.337
monogamy,2,inbred,low,12,f,3,0.973,0.324333333
monogamy,2,inbred,low,12,f,3,1.142,0.380666667
monogamy,2,inbred,low,12,f,3,1.067,0.355666667
monogamy,2,inbred,low,13,f,3,1.132,0.377333333
monogamy,2,inbred,low,13,f,3,1.1,0.366666667
monogamy,2,inbred,low,13,f,3,1.008,0.336
monogamy,2,inbred,low,13,f,3,1.139,0.379666667
monogamy,2,inbred,low,13,f,3,1.086,0.362
monogamy,2,inbred,low,13,f,3,1.145,0.381666667
monogamy,2,inbred,low,13,f,3,1.097,0.365666667
monogamy,2,inbred,low,13,f,3,1.103,0.367666667
monogamy,2,inbred,low,13,f,3,1.053,0.351
monogamy,2,inbred,low,13,f,3,1.062,0.354
monogamy,2,inbred,low,14,f,3,1.012,0.337333333
monogamy,2,inbred,low,14,f,3,1.042,0.347333333
monogamy,2,inbred,low,14,f,3,1.029,0.343
monogamy,2,inbred,low,14,f,3,1.006,0.335333333
monogamy,2,inbred,low,14,f,3,1.009,0.336333333
monogamy,2,inbred,low,14,f,3,1.008,0.336
monogamy,2,inbred,low,14,f,3,1.065,0.355
monogamy,2,inbred,low,14,f,3,1.05,0.35
monogamy,2,inbred,low,14,f,3,1.054,0.351333333
monogamy,2,inbred,low,14,f,3,0.959,0.319666667
monogamy,2,inbred,low,15,f,3,1.08,0.36
monogamy,2,inbred,low,15,f,3,1.053,0.351
monogamy,2,inbred,low,15,f,3,0.975,0.325
monogamy,2,inbred,low,15,f,3,1.091,0.363666667
monogamy,2,inbred,low,15,f,3,0.939,0.313
monogamy,2,inbred,low,15,f,3,1.036,0.345333333
monogamy,2,inbred,low,15,f,3,0.963,0.321
monogamy,2,inbred,low,15,f,3,0.975,0.325
monogamy,2,inbred,low,15,f,3,0.841,0.280333333
monogamy,2,inbred,low,15,f,3,0.911,0.303666667
monogamy,2,inbred,low,16,f,3,0.838,0.279333333
monogamy,2,inbred,low,16,f,3,0.887,0.295666667
monogamy,2,inbred,low,16,f,3,0.902,0.300666667
monogamy,2,inbred,low,16,f,3,0.886,0.295333333
monogamy,2,inbred,low,16,f,3,0.884,0.294666667
monogamy,2,inbred,low,16,f,3,0.968,0.322666667
monogamy,2,inbred,low,16,f,3,0.908,0.302666667
monogamy,2,inbred,low,16,f,3,0.887,0.295666667
monogamy,2,inbred,low,16,f,3,0.974,0.324666667
monogamy,2,inbred,low,16,f,3,0.924,0.308
monogamy,2,inbred,low,17,f,3,1.004,0.334666667
monogamy,2,inbred,low,17,f,3,0.88,0.293333333
monogamy,2,inbred,low,17,f,3,0.856,0.285333333
monogamy,2,inbred,low,17,f,3,0.946,0.315333333
monogamy,2,inbred,low,17,f,3,0.922,0.307333333
monogamy,2,inbred,low,17,f,3,0.874,0.291333333
monogamy,2,inbred,low,17,f,3,0.932,0.310666667
monogamy,2,inbred,low,17,f,3,0.796,0.265333333
monogamy,2,inbred,low,17,f,3,0.921,0.307
monogamy,2,inbred,low,17,f,3,0.874,0.291333333
monogamy,2,inbred,low,18,f,3,0.888,0.296
monogamy,2,inbred,low,18,f,3,0.903,0.301
monogamy,2,inbred,low,18,f,3,0.881,0.293666667
monogamy,2,inbred,low,18,f,3,0.897,0.299
monogamy,2,inbred,low,18,f,3,0.882,0.294
monogamy,2,inbred,low,18,f,3,0.732,0.244
monogamy,2,inbred,low,18,f,3,0.917,0.305666667
monogamy,2,inbred,low,18,f,3,0.889,0.296333333
monogamy,2,inbred,low,18,f,3,0.855,0.285
monogamy,2,inbred,low,18,f,3,0.915,0.305
monogamy,2,sim,high,10,m,3,0.32,0.106666667
monogamy,2,sim,high,10,m,3,0.347,0.115666667
monogamy,2,sim,high,10,m,3,0.452,0.150666667
monogamy,2,sim,high,10,m,3,0.325,0.108333333
monogamy,2,sim,high,10,m,3,0.364,0.121333333
monogamy,2,sim,high,10,m,3,0.36,0.12
monogamy,2,sim,high,10,m,3,0.367,0.122333333
monogamy,2,sim,high,10,m,3,0.335,0.111666667
monogamy,2,sim,high,10,m,3,0.406,0.135333333
monogamy,2,sim,high,10,m,3,0.389,0.129666667
monogamy,2,sim,high,11,m,3,0.443,0.147666667
monogamy,2,sim,high,11,m,3,0.388,0.129333333
monogamy,2,sim,high,11,m,3,0.314,0.104666667
monogamy,2,sim,high,11,m,3,0.303,0.101
monogamy,2,sim,high,11,m,3,0.296,0.098666667
monogamy,2,sim,high,11,m,3,0.361,0.120333333
monogamy,2,sim,high,11,m,3,0.303,0.101
monogamy,2,sim,high,11,m,3,0.342,0.114
monogamy,2,sim,high,11,m,3,0.372,0.124
monogamy,2,sim,high,11,m,3,0.366,0.122
monogamy,2,sim,high,12,m,3,0.604,0.201333333
monogamy,2,sim,high,12,m,3,0.348,0.116
monogamy,2,sim,high,12,m,3,0.586,0.195333333
monogamy,2,sim,high,12,m,3,0.572,0.190666667
monogamy,2,sim,high,12,m,3,0.62,0.206666667
monogamy,2,sim,high,12,m,3,0.594,0.198
monogamy,2,sim,high,12,m,3,0.545,0.181666667
monogamy,2,sim,high,12,m,3,0.56,0.186666667
monogamy,2,sim,high,12,m,3,0.48,0.16
monogamy,2,sim,high,12,m,3,0.555,0.185
monogamy,2,sim,high,13,m,3,0.445,0.148333333
monogamy,2,sim,high,13,m,3,0.486,0.162
monogamy,2,sim,high,13,m,3,0.564,0.188
monogamy,2,sim,high,13,m,3,0.514,0.171333333
monogamy,2,sim,high,13,m,3,0.54,0.18
monogamy,2,sim,high,13,m,3,0.328,0.109333333
monogamy,2,sim,high,13,m,3,0.433,0.144333333
monogamy,2,sim,high,13,m,3,0.441,0.147
monogamy,2,sim,high,13,m,3,0.326,0.108666667
monogamy,2,sim,high,13,m,3,0.409,0.136333333
monogamy,2,sim,high,14,m,3,0.378,0.126
monogamy,2,sim,high,14,m,3,0.463,0.154333333
monogamy,2,sim,high,14,m,3,0.411,0.137
monogamy,2,sim,high,14,m,3,0.36,0.12
monogamy,2,sim,high,14,m,3,0.372,0.124
monogamy,2,sim,high,14,m,3,0.382,0.127333333
monogamy,2,sim,high,14,m,3,0.528,0.176
monogamy,2,sim,high,14,m,3,0.46,0.153333333
monogamy,2,sim,high,14,m,3,0.504,0.168
monogamy,2,sim,high,14,m,3,0.42,0.14
monogamy,2,sim,high,15,m,3,0.528,0.176
monogamy,2,sim,high,15,m,3,0.483,0.161
monogamy,2,sim,high,15,m,3,0.513,0.171
monogamy,2,sim,high,15,m,3,0.416,0.138666667
monogamy,2,sim,high,15,m,3,0.433,0.144333333
monogamy,2,sim,high,15,m,3,0.405,0.135
monogamy,2,sim,high,15,m,3,0.425,0.141666667
monogamy,2,sim,high,15,m,3,0.464,0.154666667
monogamy,2,sim,high,15,m,3,0.394,0.131333333
monogamy,2,sim,high,15,m,3,0.412,0.137333333
monogamy,2,sim,high,16,m,3,0.505,0.168333333
monogamy,2,sim,high,16,m,3,0.501,0.167
monogamy,2,sim,high,16,m,3,0.416,0.138666667
monogamy,2,sim,high,16,m,3,0.382,0.127333333
monogamy,2,sim,high,16,m,3,0.42,0.14
monogamy,2,sim,high,16,m,3,0.475,0.158333333
monogamy,2,sim,high,16,m,3,0.423,0.141
monogamy,2,sim,high,16,m,3,0.414,0.138
monogamy,2,sim,high,16,m,3,0.475,0.158333333
monogamy,2,sim,high,16,m,3,0.447,0.149
monogamy,2,sim,high,17,m,3,0.488,0.162666667
monogamy,2,sim,high,17,m,3,0.551,0.183666667
monogamy,2,sim,high,17,m,3,0.472,0.157333333
monogamy,2,sim,high,17,m,3,0.517,0.172333333
monogamy,2,sim,high,17,m,3,0.475,0.158333333
monogamy,2,sim,high,17,m,3,0.532,0.177333333
monogamy,2,sim,high,17,m,3,0.556,0.185333333
monogamy,2,sim,high,17,m,3,0.494,0.164666667
monogamy,2,sim,high,17,m,3,0.501,0.167
monogamy,2,sim,high,17,m,3,0.549,0.183
monogamy,2,sim,high,18,m,3,0.487,0.162333333
monogamy,2,sim,high,18,m,3,0.405,0.135
monogamy,2,sim,high,18,m,3,0.495,0.165
monogamy,2,sim,high,18,m,3,0.465,0.155
monogamy,2,sim,high,18,m,3,0.575,0.191666667
monogamy,2,sim,high,18,m,3,0.552,0.184
monogamy,2,sim,high,18,m,3,0.459,0.153
monogamy,2,sim,high,18,m,3,0.541,0.180333333
monogamy,2,sim,high,18,m,3,0.505,0.168333333
monogamy,2,sim,high,18,m,3,0.458,0.152666667
monogamy,2,sim,high,10,f,3,0.512,0.170666667
monogamy,2,sim,high,10,f,3,0.491,0.163666667
monogamy,2,sim,high,10,f,3,0.535,0.178333333
monogamy,2,sim,high,10,f,3,0.584,0.194666667
monogamy,2,sim,high,10,f,3,0.601,0.200333333
monogamy,2,sim,high,10,f,3,0.574,0.191333333
monogamy,2,sim,high,10,f,3,0.581,0.193666667
monogamy,2,sim,high,10,f,3,0.553,0.184333333
monogamy,2,sim,high,10,f,3,0.541,0.180333333
monogamy,2,sim,high,10,f,3,0.585,0.195
monogamy,2,sim,high,11,f,3,0.618,0.206
monogamy,2,sim,high,11,f,3,0.632,0.210666667
monogamy,2,sim,high,11,f,3,0.552,0.184
monogamy,2,sim,high,11,f,3,0.697,0.232333333
monogamy,2,sim,high,11,f,3,0.585,0.195
monogamy,2,sim,high,11,f,3,0.562,0.187333333
monogamy,2,sim,high,11,f,3,0.495,0.165
monogamy,2,sim,high,11,f,3,0.595,0.198333333
monogamy,2,sim,high,11,f,3,0.541,0.180333333
monogamy,2,sim,high,11,f,3,0.649,0.216333333
monogamy,2,sim,high,12,f,3,0.586,0.195333333
monogamy,2,sim,high,12,f,3,0.613,0.204333333
monogamy,2,sim,high,12,f,3,0.529,0.176333333
monogamy,2,sim,high,12,f,3,0.595,0.198333333
monogamy,2,sim,high,12,f,3,0.608,0.202666667
monogamy,2,sim,high,12,f,3,1.055,0.351666667
monogamy,2,sim,high,12,f,3,0.942,0.314
monogamy,2,sim,high,12,f,3,1.006,0.335333333
monogamy,2,sim,high,12,f,3,0.972,0.324
monogamy,2,sim,high,13,f,3,1.053,0.351
monogamy,2,sim,high,13,f,3,1.022,0.340666667
monogamy,2,sim,high,13,f,3,0.916,0.305333333
monogamy,2,sim,high,13,f,3,1.017,0.339
monogamy,2,sim,high,13,f,3,0.964,0.321333333
monogamy,2,sim,high,13,f,3,0.96,0.32
monogamy,2,sim,high,13,f,3,1.016,0.338666667
monogamy,2,sim,high,13,f,3,0.913,0.304333333
monogamy,2,sim,high,13,f,3,0.889,0.296333333
monogamy,2,sim,high,13,f,3,0.956,0.318666667
monogamy,2,sim,high,14,f,3,0.972,0.324
monogamy,2,sim,high,14,f,3,0.907,0.302333333
monogamy,2,sim,high,14,f,3,0.997,0.332333333
monogamy,2,sim,high,14,f,3,0.81,0.27
monogamy,2,sim,high,14,f,3,0.945,0.315
monogamy,2,sim,high,14,f,3,0.901,0.300333333
monogamy,2,sim,high,14,f,3,0.603,0.201
monogamy,2,sim,high,14,f,3,0.377,0.125666667
monogamy,2,sim,high,14,f,3,0.724,0.241333333
monogamy,2,sim,high,14,f,3,0.595,0.198333333
monogamy,2,sim,high,15,f,3,0.633,0.211
monogamy,2,sim,high,15,f,3,0.624,0.208
monogamy,2,sim,high,15,f,3,0.588,0.196
monogamy,2,sim,high,15,f,3,0.578,0.192666667
monogamy,2,sim,high,15,f,3,0.716,0.238666667
monogamy,2,sim,high,15,f,3,0.545,0.181666667
monogamy,2,sim,high,15,f,3,0.46,0.153333333
monogamy,2,sim,high,15,f,3,0.517,0.172333333
monogamy,2,sim,high,15,f,3,0.532,0.177333333
monogamy,2,sim,high,15,f,3,0.488,0.162666667
monogamy,2,sim,high,16,f,3,0.576,0.192
monogamy,2,sim,high,16,f,3,0.608,0.202666667
monogamy,2,sim,high,16,f,3,0.488,0.162666667
monogamy,2,sim,high,16,f,3,0.43,0.143333333
monogamy,2,sim,high,16,f,3,0.534,0.178
monogamy,2,sim,high,16,f,3,0.843,0.281
monogamy,2,sim,high,16,f,3,0.74,0.246666667
monogamy,2,sim,high,16,f,3,0.762,0.254
monogamy,2,sim,high,16,f,3,0.667,0.222333333
monogamy,2,sim,high,16,f,3,0.782,0.260666667
monogamy,2,sim,high,17,f,3,0.661,0.220333333
monogamy,2,sim,high,17,f,3,0.845,0.281666667
monogamy,2,sim,high,17,f,3,0.71,0.236666667
monogamy,2,sim,high,17,f,3,0.733,0.244333333
monogamy,2,sim,high,17,f,3,0.734,0.244666667
monogamy,2,sim,high,17,f,3,0.717,0.239
monogamy,2,sim,high,17,f,3,0.739,0.246333333
monogamy,2,sim,high,17,f,3,0.782,0.260666667
monogamy,2,sim,high,17,f,3,0.804,0.268
monogamy,2,sim,high,17,f,3,0.797,0.265666667
monogamy,2,sim,high,18,f,3,0.71,0.236666667
monogamy,2,sim,high,18,f,3,0.692,0.230666667
monogamy,2,sim,high,18,f,3,0.866,0.288666667
monogamy,2,sim,high,18,f,3,0.797,0.265666667
monogamy,2,sim,high,18,f,3,0.821,0.273666667
monogamy,2,sim,high,18,f,3,0.772,0.257333333
monogamy,2,sim,high,18,f,3,0.688,0.229333333
monogamy,2,sim,high,18,f,3,0.775,0.258333333
monogamy,2,sim,high,18,f,3,0.694,0.231333333
monogamy,2,sim,high,18,f,3,0.748,0.249333333
monogamy,2,sim,low,10,m,3,0.417,0.139
monogamy,2,sim,low,10,m,3,0.487,0.162333333
monogamy,2,sim,low,10,m,3,0.403,0.134333333
monogamy,2,sim,low,10,m,3,0.471,0.157
monogamy,2,sim,low,10,m,3,0.495,0.165
monogamy,2,sim,low,10,m,3,0.49,0.163333333
monogamy,2,sim,low,10,m,3,0.458,0.152666667
monogamy,2,sim,low,10,m,3,0.462,0.154
monogamy,2,sim,low,10,m,3,0.45,0.15
monogamy,2,sim,low,10,m,3,0.491,0.163666667
monogamy,2,sim,low,11,m,3,0.463,0.154333333
monogamy,2,sim,low,11,m,3,0.461,0.153666667
monogamy,2,sim,low,11,m,3,0.473,0.157666667
monogamy,2,sim,low,11,m,3,0.441,0.147
monogamy,2,sim,low,11,m,3,0.466,0.155333333
monogamy,2,sim,low,11,m,3,0.476,0.158666667
monogamy,2,sim,low,11,m,3,0.479,0.159666667
monogamy,2,sim,low,11,m,3,0.459,0.153
monogamy,2,sim,low,11,m,3,0.447,0.149
monogamy,2,sim,low,11,m,3,0.48,0.16
monogamy,2,sim,low,12,m,3,0.51,0.17
monogamy,2,sim,low,12,m,3,0.479,0.159666667
monogamy,2,sim,low,12,m,3,0.55,0.183333333
monogamy,2,sim,low,12,m,3,0.444,0.148
monogamy,2,sim,low,12,m,3,0.478,0.159333333
monogamy,2,sim,low,12,m,3,0.473,0.157666667
monogamy,2,sim,low,12,m,3,0.53,0.176666667
monogamy,2,sim,low,12,m,3,0.513,0.171
monogamy,2,sim,low,12,m,3,0.481,0.160333333
monogamy,2,sim,low,12,m,3,0.56,0.186666667
monogamy,2,sim,low,13,m,3,0.55,0.183333333
monogamy,2,sim,low,13,m,3,0.564,0.188
monogamy,2,sim,low,13,m,3,0.459,0.153
monogamy,2,sim,low,13,m,3,0.485,0.161666667
monogamy,2,sim,low,13,m,3,0.531,0.177
monogamy,2,sim,low,13,m,3,0.433,0.144333333
monogamy,2,sim,low,13,m,3,0.47,0.156666667
monogamy,2,sim,low,13,m,3,0.45,0.15
monogamy,2,sim,low,13,m,3,0.457,0.152333333
monogamy,2,sim,low,13,m,3,0.435,0.145
monogamy,2,sim,low,14,m,3,0.42,0.14
monogamy,2,sim,low,14,m,3,0.463,0.154333333
monogamy,2,sim,low,14,m,3,0.423,0.141
monogamy,2,sim,low,14,m,3,0.434,0.144666667
monogamy,2,sim,low,14,m,3,0.452,0.150666667
monogamy,2,sim,low,14,m,3,0.456,0.152
monogamy,2,sim,low,14,m,2,0.295,0.1475
monogamy,2,sim,low,14,m,3,0.48,0.16
monogamy,2,sim,low,14,m,3,0.498,0.166
monogamy,2,sim,low,14,m,3,0.46,0.153333333
monogamy,2,sim,low,15,m,3,0.459,0.153
monogamy,2,sim,low,15,m,3,0.443,0.147666667
monogamy,2,sim,low,15,m,3,0.457,0.152333333
monogamy,2,sim,low,15,m,3,0.43,0.143333333
monogamy,2,sim,low,15,m,3,0.434,0.144666667
monogamy,2,sim,low,15,m,3,0.435,0.145
monogamy,2,sim,low,15,m,3,0.415,0.138333333
monogamy,2,sim,low,15,m,3,0.463,0.154333333
monogamy,2,sim,low,15,m,3,0.511,0.170333333
monogamy,2,sim,low,15,m,3,0.448,0.149333333
monogamy,2,sim,low,16,m,3,0.543,0.181
monogamy,2,sim,low,16,m,3,0.429,0.143
monogamy,2,sim,low,16,m,3,0.568,0.189333333
monogamy,2,sim,low,16,m,3,0.479,0.159666667
monogamy,2,sim,low,16,m,3,0.402,0.134
monogamy,2,sim,low,16,m,3,0.462,0.154
monogamy,2,sim,low,16,m,3,0.396,0.132
monogamy,2,sim,low,16,m,3,0.458,0.152666667
monogamy,2,sim,low,16,m,3,0.52,0.173333333
monogamy,2,sim,low,16,m,3,0.519,0.173
monogamy,2,sim,low,17,m,3,0.513,0.171
monogamy,2,sim,low,17,m,3,0.49,0.163333333
monogamy,2,sim,low,17,m,3,0.467,0.155666667
monogamy,2,sim,low,17,m,3,0.449,0.149666667
monogamy,2,sim,low,17,m,3,0.506,0.168666667
monogamy,2,sim,low,17,m,3,0.475,0.158333333
monogamy,2,sim,low,17,m,3,0.451,0.150333333
monogamy,2,sim,low,17,m,3,0.46,0.153333333
monogamy,2,sim,low,17,m,3,0.459,0.153
monogamy,2,sim,low,17,m,3,0.467,0.155666667
monogamy,2,sim,low,18,m,3,0.48,0.16
monogamy,2,sim,low,18,m,3,0.473,0.157666667
monogamy,2,sim,low,18,m,3,0.445,0.148333333
monogamy,2,sim,low,18,m,3,0.459,0.153
monogamy,2,sim,low,18,m,3,0.48,0.16
monogamy,2,sim,low,18,m,3,0.496,0.165333333
monogamy,2,sim,low,18,m,3,0.453,0.151
monogamy,2,sim,low,18,m,3,0.466,0.155333333
monogamy,2,sim,low,18,m,3,0.475,0.158333333
monogamy,2,sim,low,18,m,3,0.474,0.158
monogamy,2,sim,low,10,f,3,0.771,0.257
monogamy,2,sim,low,10,f,3,0.804,0.268
monogamy,2,sim,low,10,f,3,0.712,0.237333333
monogamy,2,sim,low,10,f,3,0.728,0.242666667
monogamy,2,sim,low,10,f,3,0.716,0.238666667
monogamy,2,sim,low,10,f,3,0.741,0.247
monogamy,2,sim,low,10,f,3,0.777,0.259
monogamy,2,sim,low,10,f,3,0.746,0.248666667
monogamy,2,sim,low,10,f,3,0.629,0.209666667
monogamy,2,sim,low,10,f,3,0.706,0.235333333
monogamy,2,sim,low,11,f,3,0.866,0.288666667
monogamy,2,sim,low,11,f,3,0.758,0.252666667
monogamy,2,sim,low,11,f,3,0.818,0.272666667
monogamy,2,sim,low,11,f,3,0.843,0.281
monogamy,2,sim,low,11,f,3,0.741,0.247
monogamy,2,sim,low,11,f,3,0.856,0.285333333
monogamy,2,sim,low,11,f,3,0.75,0.25
monogamy,2,sim,low,11,f,3,0.721,0.240333333
monogamy,2,sim,low,11,f,3,0.692,0.230666667
monogamy,2,sim,low,11,f,3,0.684,0.228
monogamy,2,sim,low,12,f,3,0.694,0.231333333
monogamy,2,sim,low,12,f,3,0.721,0.240333333
monogamy,2,sim,low,12,f,3,0.772,0.257333333
monogamy,2,sim,low,12,f,3,0.729,0.243
monogamy,2,sim,low,12,f,3,0.814,0.271333333
monogamy,2,sim,low,12,f,3,0.825,0.275
monogamy,2,sim,low,12,f,3,0.792,0.264
monogamy,2,sim,low,12,f,3,0.802,0.267333333
monogamy,2,sim,low,12,f,3,0.75,0.25
monogamy,2,sim,low,12,f,3,0.793,0.264333333
monogamy,2,sim,low,13,f,3,0.826,0.275333333
monogamy,2,sim,low,13,f,3,0.83,0.276666667
monogamy,2,sim,low,13,f,3,0.82,0.273333333
monogamy,2,sim,low,13,f,3,0.817,0.272333333
monogamy,2,sim,low,13,f,3,0.699,0.233
monogamy,2,sim,low,13,f,3,0.733,0.244333333
monogamy,2,sim,low,13,f,3,0.709,0.236333333
monogamy,2,sim,low,13,f,3,0.729,0.243
monogamy,2,sim,low,13,f,3,0.697,0.232333333
monogamy,2,sim,low,13,f,3,0.851,0.283666667
monogamy,2,sim,low,14,f,3,0.736,0.245333333
monogamy,2,sim,low,14,f,3,0.671,0.223666667
monogamy,2,sim,low,14,f,3,0.679,0.226333333
monogamy,2,sim,low,14,f,3,0.612,0.204
monogamy,2,sim,low,14,f,3,0.605,0.201666667
monogamy,2,sim,low,14,f,3,0.921,0.307
monogamy,2,sim,low,14,f,3,0.762,0.254
monogamy,2,sim,low,14,f,3,0.911,0.303666667
monogamy,2,sim,low,14,f,3,0.842,0.280666667
monogamy,2,sim,low,14,f,3,0.783,0.261
monogamy,2,sim,low,15,f,3,0.8,0.266666667
monogamy,2,sim,low,15,f,3,0.771,0.257
monogamy,2,sim,low,15,f,3,0.8,0.266666667
monogamy,2,sim,low,15,f,3,0.757,0.252333333
monogamy,2,sim,low,15,f,3,0.739,0.246333333
monogamy,2,sim,low,15,f,3,0.847,0.282333333
monogamy,2,sim,low,15,f,3,0.822,0.274
monogamy,2,sim,low,15,f,3,0.779,0.259666667
monogamy,2,sim,low,15,f,3,0.756,0.252
monogamy,2,sim,low,15,f,3,0.786,0.262
monogamy,2,sim,low,16,f,3,0.755,0.251666667
monogamy,2,sim,low,16,f,3,0.786,0.262
monogamy,2,sim,low,16,f,3,0.794,0.264666667
monogamy,2,sim,low,16,f,3,0.691,0.230333333
monogamy,2,sim,low,16,f,3,0.741,0.247
monogamy,2,sim,low,16,f,3,0.67,0.223333333
monogamy,2,sim,low,16,f,3,0.668,0.222666667
monogamy,2,sim,low,16,f,3,0.663,0.221
monogamy,2,sim,low,16,f,3,0.719,0.239666667
monogamy,2,sim,low,16,f,3,0.782,0.260666667
monogamy,2,sim,low,17,f,3,0.757,0.252333333
monogamy,2,sim,low,17,f,3,0.748,0.249333333
monogamy,2,sim,low,17,f,3,0.772,0.257333333
monogamy,2,sim,low,17,f,3,0.789,0.263
monogamy,2,sim,low,17,f,3,0.691,0.230333333
monogamy,2,sim,low,17,f,3,0.825,0.275
monogamy,2,sim,low,17,f,3,0.836,0.278666667
monogamy,2,sim,low,17,f,3,0.751,0.250333333
monogamy,2,sim,low,17,f,3,0.769,0.256333333
monogamy,2,sim,low,17,f,3,0.779,0.259666667
monogamy,2,sim,low,18,f,3,0.722,0.240666667
monogamy,2,sim,low,18,f,3,0.765,0.255
monogamy,2,sim,low,18,f,3,0.778,0.259333333
monogamy,2,sim,low,18,f,3,0.841,0.280333333
monogamy,2,sim,low,18,f,3,0.991,0.330333333
monogamy,2,sim,low,18,f,3,0.961,0.320333333
monogamy,2,sim,low,18,f,3,0.905,0.301666667
monogamy,2,sim,low,18,f,3,0.821,0.273666667
monogamy,2,sim,low,18,f,3,0.914,0.304666667
monogamy,2,sim,low,18,f,3,0.955,0.318333333
monogamy,1,inbred,high,1,f,3,0.575,0.191666667
monogamy,1,inbred,high,1,f,3,0.594,0.198
monogamy,1,inbred,high,1,f,3,0.691,0.230333333
monogamy,1,inbred,high,1,f,3,0.659,0.219666667
monogamy,1,inbred,high,1,f,3,0.587,0.195666667
monogamy,1,inbred,high,1,f,3,0.665,0.221666667
monogamy,1,inbred,high,1,f,1,0.188,0.188
monogamy,1,inbred,high,2,f,3,0.687,0.229
monogamy,1,inbred,high,2,f,3,0.667,0.222333333
monogamy,1,inbred,high,2,f,3,0.64,0.213333333
monogamy,1,inbred,high,2,f,3,0.614,0.204666667
monogamy,1,inbred,high,2,f,3,0.594,0.198
monogamy,1,inbred,high,2,f,3,0.615,0.205
monogamy,1,inbred,high,2,f,3,0.69,0.23
monogamy,1,inbred,high,2,f,3,0.654,0.218
